draw,grid_point_index,grid_point_id,shift_index,centroid_time_shift_s,centroid_time,centroid_lat,centroid_lon,centroid_depth_km,offset_north_m,offset_east_m,on_grid_edge,space_time_cell_weight,space_time_cell_n_draws,dc_percent,clvd_percent,iso_percent,moment_Nm,Mw,NP1_strike_deg,NP1_dip_deg,NP1_rake_deg,NP2_strike_deg,NP2_dip_deg,NP2_rake_deg
544,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.6096391109313,-5.40480904785445,-11.985551841214257,1.0734520311574994e+18,5.987188428062701,289.37637998961867,79.15928193079637,115.59619793108175,40.81228174049699,27.65401283226273,23.905464683586185
545,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.61618152043262,-5.3788408763481845,-12.004977603219192,1.0733209025367762e+18,5.987153058113958,289.37493528653494,79.18197329502073,115.64458107742071,40.72839812105874,27.689982022928007,23.82264316821322
546,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.70775716107799,-5.312647020905182,-11.979595818016834,1.0727554629801454e+18,5.987000489896025,289.3845453849267,79.17233463675001,115.66918089586409,40.73373181524038,27.71599520363103,23.823030325233567
547,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.67583210058737,-5.371532455759061,-11.952635443653557,1.0722732086472476e+18,5.986870303353874,289.4054731186087,79.20238135694711,115.67459379637175,40.6966796642897,27.710023761684383,23.758684677244414
548,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.56107551490226,-5.24771919950549,-12.191205285592254,1.0758706678080242e+18,5.987840044806856,289.37850590451444,79.18272380463172,115.59965428033772,40.76973870656456,27.648614722835333,23.855769316420087
549,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.5698196527957,-5.357148952689663,-12.07303139451463,1.07436771218468e+18,5.987435298712261,289.3937774153351,79.17036476067996,115.6362143020516,40.77511875668699,27.686558506909897,23.852352535479657
550,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.71209354803094,-5.3343500887758175,-11.953556363193261,1.072856042499346e+18,5.987027634375257,289.37626064925814,79.17652651087062,115.61014642806443,40.769362249257405,27.660470788354335,23.860102867229106
551,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.66063608475636,-5.273519414951554,-12.065844500292089,1.073219009011093e+18,5.987125570903344,289.3792308893156,79.18113608747791,115.61459062633423,40.76027253288418,27.662854406771572,23.847428680314447
552,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.56766504963434,-5.29803969472632,-12.134295255639351,1.0751482072901885e+18,5.987645556739381,289.3619342992893,79.17181176764903,115.62362197578952,40.75167018354973,27.674514347543973,23.859160423027927
553,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.68800880634696,-5.329279519434164,-11.98271167421888,1.0730131802468844e+18,5.987070037740167,289.3776765409502,79.17205602704213,115.63108268275431,40.76048277617182,27.681248575465318,23.85291806672142
554,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.64930713922614,-5.293411768148933,-12.057281092624933,1.0733973250416136e+18,5.987173672446247,289.4043092562951,79.16993372214252,115.6800075405764,40.748350950927325,27.72677347880707,23.819516320966557
555,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.58087869715527,-5.3159988908246225,-12.10312241202011,1.0739984711537436e+18,5.987335775427977,289.38722498116465,79.1920923968897,115.64473740843452,40.72259097206115,27.686441962365024,23.80223917635477
556,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.7289016361481,-5.282595607774645,-11.98850275607727,1.0723722203563912e+18,5.986897036748197,289.3627650416148,79.17803374226285,115.62823849370854,40.73743491272274,27.67646815607638,23.843127110763152
557,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.51498004195712,-5.270325307015701,-12.214694651027179,1.0754987755586668e+18,5.987739946856769,289.3933886086458,79.17411360923934,115.62905839895498,40.774304484724574,27.678647016931066,23.850354021663062
558,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.47060588178353,-5.398510896877689,-12.13088322133879,1.0746467275004234e+18,5.987510480346182,289.3802986523515,79.15947787572661,115.6103315783259,40.80351783143884,27.666863004771315,23.894146872178233
559,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.57714966607631,-5.315282994360846,-12.10756733956285,1.074255023301154e+18,5.987404928770608,289.38559559039817,79.1737716622253,115.64614501348103,40.752252304657425,27.69439988945691,23.837875444644386
560,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.78219501618076,-5.270665479981193,-11.947139503838056,1.0731373257754181e+18,5.987103533817852,289.3651084729276,79.1776072589504,115.6107003562087,40.75580751927001,27.660583182941625,23.857507739486486
561,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.71645684162701,-5.3460024132535935,-11.937540745119396,1.0721293789359923e+18,5.986831464595773,289.40615202756516,79.18546916787254,115.64190773447442,40.755733693035225,27.686263593379966,23.81769353602876
562,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.56454007054933,-5.33926872272923,-12.096191206721443,1.0743120623315766e+18,5.987420301332993,289.38016019619045,79.17629404057212,115.62613161664027,40.75975273516638,27.675175257246934,23.848239019380514
563,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.63151832343162,-5.298604199559325,-12.06987747700906,1.0738119160560279e+18,5.987285479337165,289.3786236934272,79.17817759172374,115.63504536164689,40.74711545350933,27.682641808312177,23.83759379927619
564,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.52155950977335,-5.362319474374815,-12.116121015851816,1.0748036387491128e+18,5.987552752045432,289.390723533197,79.17110006382116,115.62894081455836,40.77709132497433,27.67963824789537,23.856485520706606
565,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.55997345487287,-5.284675036650339,-12.155351508476784,1.074681185426955e+18,5.987519763798473,289.35415943976216,79.17310329444865,115.62641767084897,40.739167886553425,27.676600193214444,23.854415284046027
566,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.52294617194885,-5.402447641007658,-12.074606187043495,1.0745005892309687e+18,5.987471105322968,289.37613444353985,79.1740124236021,115.62111381995527,40.76414727816601,27.671417940104423,23.85668282133694
567,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.72299255392815,-5.337248839077179,-11.939758606994676,1.0716030379474902e+18,5.986689290762448,289.41804713529115,79.20197870053619,115.63901448948302,40.740829041282076,27.67760961624607,23.78681722712374
568,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.54123031462024,-5.347286093688779,-12.111483591690988,1.0747654244270561e+18,5.987542457722113,289.3636733468507,79.17388067268175,115.63186880522572,40.742556503294615,27.68130236151093,23.84865469476208
569,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.81052754897996,-5.242755977606079,-11.946716473413966,1.0715693194222323e+18,5.986680180423805,289.3982111936972,79.19668633893839,115.62203601879855,40.7451475153465,27.664000296009075,23.810498407966207
570,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.5821498720123,-5.435296582113441,-11.982553545874271,1.0731616295435272e+18,5.987110090836919,289.38694374769017,79.19288671209227,115.62084244279055,40.74166887936061,27.664291705508845,23.81903988169572
571,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.64825037275783,-5.40436028678637,-11.9473893404558,1.0729390771479255e+18,5.987050041913531,289.39682639591405,79.17728433439372,115.63439267143413,40.76747158566096,27.682370288409093,23.839887189554506
572,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.58648894161789,-5.3679723723199535,-12.04553868606215,1.0744132594816362e+18,5.987447572921062,289.34679138317944,79.16223060508702,115.63096250398166,40.74714025527953,27.684722393590746,23.872702848395175
573,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.60632731330449,-5.375108285035381,-12.018564401660127,1.0738539496269996e+18,5.9872968125389265,289.3732538141833,79.18337924491897,115.62924424745815,40.73755719719098,27.67544031617875,23.831634533277832
574,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.64205627263792,-5.348024323068441,-12.009919404293651,1.0733143027095249e+18,5.987151277796838,289.3949657088953,79.18790603199635,115.64442442968061,40.73803485390404,27.687678985455417,23.810872114039842
575,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.4466325177739,-5.43195184440905,-12.121415637817051,1.0747759166376325e+18,5.987545284191227,289.39525728087654,79.19066418467452,115.62610424670687,40.7493541409248,27.66991463239235,23.8194445899155
576,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.82457446361875,-5.205916264024541,-11.969509272356715,1.0726078369201513e+18,5.986960643850154,289.3563777554753,79.18881673575844,115.563502987734,40.76830932731877,27.613330641963138,23.8714765525451
577,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.51347758373831,-5.39821122848401,-12.088311187777686,1.0741564030709404e+18,5.987378347752782,289.37671873875786,79.16909504536153,115.62363775652771,40.77126408128866,27.675519701314936,23.864594528459126
578,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.67729881845592,-5.306250170788414,-12.016451010755661,1.0730349869274127e+18,5.9870759217466665,289.4081393675201,79.17576343420414,115.6624078755675,40.75712887389926,27.708550971361536,23.821370905244954
579,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.51689968526541,-5.320875154498914,-12.162225160235684,1.0752663970177967e+18,5.9876773826309835,289.3722946735794,79.17355631837535,115.61931581674006,40.76268343802694,27.669939915068166,23.85898424105284
580,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.39930843797157,-5.5560845865077555,-12.044606975520672,1.0737452415224118e+18,5.987267501464374,289.41497214261557,79.18765149563926,115.61822365389983,40.78127654790155,27.663802935561097,23.8315591440892
581,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.46160722146459,-5.349427711397033,-12.18896506713838,1.0753092601390131e+18,5.987688923861483,289.36656613105305,79.17586353913943,115.63949739071828,40.73529238874558,27.687557200218073,23.838802676777405
582,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.58755180278072,-5.332782825607141,-12.079665371612139,1.0744088012746643e+18,5.98744637153436,289.342704589899,79.17078758206775,115.56255947103611,40.78754109055647,27.619054695877768,23.908412356768668
583,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.64362167912593,-5.367805642402081,-11.988572678472,1.0729271341177944e+18,5.987046819101811,289.36997694981017,79.18435927581166,115.5953649323149,40.762041248562134,27.64409530602847,23.8557992801831
584,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.56043419971962,-5.408978325384341,-12.030587474896034,1.074051360862294e+18,5.987350033141019,289.40314595385246,79.20445354545237,115.64054941301802,40.72019980117126,27.67811439306717,23.780673717446486
585,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.67461460149377,-5.415965730789252,-11.909419667716966,1.0720401905489861e+18,5.986807378177175,289.39453790882686,79.19568592102131,115.61817420220902,40.74661031117592,27.660831451207375,23.815480009085572
586,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.48890692984065,-5.277360410024697,-12.233732660134644,1.0763262126091372e+18,5.9879626114103965,289.3843798649935,79.16383787315826,115.60278532107071,40.806439319681346,27.65837095356623,23.89123536524246
587,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.48701625948124,-5.398696473773586,-12.114287266745173,1.0747947004227894e+18,5.987550344236973,289.38742963708836,79.18288397860292,115.65008557241158,40.73449282302702,27.69468610204219,23.81658239042942
588,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.44428170434428,-5.343359021386982,-12.212359274268758,1.07528041743569e+18,5.987681157788747,289.3997840543515,79.16544081852926,115.67464243705443,40.75644622076525,27.723501342102956,23.83263461747947
589,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.59558085658331,-5.405578885190987,-11.998840258225709,1.0730008056933087e+18,5.987066698712327,289.3761634251147,79.17869043848833,115.60326785144655,40.77141476976112,27.65339074480665,23.861071757343773
590,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.48582210069033,-5.287436174042335,-12.226741725267336,1.0755221002007843e+18,5.98774622589911,289.37873831071784,79.16371402898231,115.59607129881628,40.80687680861515,27.652277583545434,23.89667342329362
591,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.56918485740945,-5.292315572858813,-12.138499569731724,1.0745850908909635e+18,5.987493873830219,289.39829237986123,79.15690036542831,115.6275857073976,40.81104209648369,27.683580098959407,23.885989647521587
592,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.6309023563375,-5.316606174515704,-12.052491469146807,1.073564715687027e+18,5.987218819547064,289.38420099076205,79.18139606240676,115.62865802493432,40.75253582839211,27.675626617772398,23.836062565918372
593,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.65189864923597,-5.261289985051901,-12.086811365712121,1.0736963615922387e+18,5.98725432095294,289.38001938699983,79.17909007723358,115.63293510345183,40.74872716162429,27.680379085701404,23.83739032946938
594,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.54898869323945,-5.426361599129299,-12.024649707631246,1.0736040953316257e+18,5.9872294396481385,289.42085575844345,79.20139240340788,115.63677928123653,40.74662003407574,27.67577751069312,23.78971204220084
595,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.46353484511019,-5.391944202771876,-12.14452095211792,1.075174532155111e+18,5.987652645748775,289.3910625694785,79.17747959623682,115.6013092920702,40.79017279304154,27.65204136544879,23.865013094600403
596,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.47249225731018,-5.3984259046113685,-12.129081838078438,1.0751368749725038e+18,5.987642505011913,289.37558752161146,79.16581849080002,115.60647013046808,40.790914656531754,27.661016839260817,23.884416471284553
597,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.58640755214229,-5.333284947374817,-12.08030750048289,1.0745156569553166e+18,5.987475165369545,289.39027251723,79.16608014818911,115.63946972151331,40.77638325053549,27.691098035488206,23.858429628561655
598,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.7130971866506,-5.349406154738142,-11.937496658611265,1.0729404276945705e+18,5.987050406354592,289.3808320650679,79.1763799528634,115.65563061508101,40.734616086825035,27.70212670067926,23.82534876941118
599,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.60331337010717,-5.3145858234427115,-12.082100806450136,1.0737200809932362e+18,5.987260716982925,289.37834977450086,79.17706785269239,115.61132459534299,40.76946318031871,27.661350819230215,23.85810790510824
600,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.51777219419121,-5.356373357880281,-12.125854447928505,1.0746114934615084e+18,5.987500987490447,289.37859206378357,79.16652133480497,115.62319699145797,40.77809037965779,27.676055591070106,23.870093844234084
601,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.6717310678475,-5.21139755758804,-12.116871374564465,1.0741254251164069e+18,5.987369997790167,289.3688141043668,79.16477034361303,115.63723365522677,40.75919527304386,27.689530747709608,23.862777718767063
602,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.58696830257404,-5.324994693393902,-12.088037004032058,1.0738763871484257e+18,5.987302862020761,289.3758513473803,79.18151330089067,115.62528295290785,40.74691486844368,27.672496729148502,23.838428391967863
603,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.54666511977206,-5.31757774563267,-12.135757134595273,1.0748951550137257e+18,5.987577403566452,289.3714745496751,79.17688598458902,115.5865929430137,40.784474975136476,27.63880055303531,23.877573970549182
604,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.623591560466,-5.444987829751015,-11.931420609782997,1.0727690909603528e+18,5.987004167975024,289.41272559104925,79.18474183960292,115.65730563977517,40.75022097877761,27.700615417547656,23.807306615404904
605,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.6112540147189,-5.437220249817367,-11.951525735463738,1.0728997886274491e+18,5.987039439820385,289.40229910889127,79.20084299153291,115.61891765415949,40.74456068544382,27.659634360297105,23.804560601300484
606,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.50591316333933,-5.415615626664686,-12.078471209996001,1.0742149141727173e+18,5.987394118489392,289.35634265573015,79.16055467745976,115.59442988867195,40.791527038817655,27.65193132268593,23.90427941541015
607,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.55187153514055,-5.316048638279247,-12.132079826580215,1.0742533993084152e+18,5.987404491077135,289.3885928704305,79.18988629366596,115.63531184942823,40.73606565353907,27.678621347632806,23.813914783678104
608,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.56137904758555,-5.347336588485677,-12.091284363928771,1.0743492241313549e+18,5.987430316353156,289.36465914633203,79.18566455808627,115.61947411527497,40.7334049806678,27.665670704570275,23.834580584709034
609,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.80055196879535,-5.182360433547814,-12.01708759765684,1.0729040602968916e+18,5.987040592558535,289.400139903901,79.19452771113514,115.6619265740927,40.716262266441305,27.701284529627145,23.784145723855367
610,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.51484989624556,-5.347761776062215,-12.137388327692227,1.0752927185949929e+18,5.987684469975943,289.3870420405913,79.17315971318968,115.63903272578324,40.76097089802229,27.68811749050937,23.844579494122616
611,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.41406004631426,-5.469575124660273,-12.116364829025473,1.0753042018995827e+18,5.987687561914911,289.3801533100944,79.1798696938976,115.59635136246239,40.77933820619337,27.646635258016357,23.864046556718638
612,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.51440155685307,-5.398746410755108,-12.086852032391809,1.0747220121099955e+18,5.987530762698497,289.37335372914714,79.17868726083475,115.61313999039868,40.76000892119668,27.662420526531818,23.85345921839083
613,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.67753144362575,-5.255533739780389,-12.066934816593855,1.073979229761805e+18,5.987330588266528,289.3495901243602,79.17126570160347,115.62073020689273,40.742814277564236,27.672068907144073,23.862485807582
614,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.56129031772535,-5.462019034030043,-11.976690648244606,1.0737173856014684e+18,5.987259990167025,289.3862133284291,79.18790461999284,115.63329625125989,40.73895712543306,27.677498853256978,23.819439966468288
615,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.67002867770431,-5.355927317409599,-11.974044004886078,1.0732701717258719e+18,5.987139373090911,289.3989428742367,79.17748730009014,115.61053182067462,40.790001863615736,27.660472800709588,23.85787839850617
616,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.56957049227594,-5.336222009199199,-12.094207498524856,1.0743858404880138e+18,5.987440184038822,289.3774180896375,79.17782337031129,115.62471907997562,40.75552477519843,27.673325822433068,23.846261730418533
617,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.6709182535137,-5.308803687755188,-12.020278058731096,1.0737466437006733e+18,5.987267879553987,289.3498403790661,79.16669653416362,115.59188759830846,40.77633121796044,27.6473629091631,23.89392551094855
618,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.57730912340872,-5.373473193368345,-12.049217683222924,1.0739241990839954e+18,5.987315752391759,289.3885358759019,79.1718806850205,115.62876857879411,40.77366792616865,27.679196077065125,23.85505354697685
619,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.43853962931847,-5.455169635391797,-12.106290735289734,1.0748737095307324e+18,5.987571627035416,289.3883213548707,79.16752223812358,115.64089036917382,40.77063706928558,27.69187149029096,23.854445262507305
620,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.56077088810966,-5.363811612099658,-12.075417499790683,1.0740869279232305e+18,5.987359620716384,289.3821361333982,79.16902775855874,115.6136858403211,40.78547232919069,27.666443457599108,23.872409055968543
621,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.63400604406507,-5.458037845660455,-11.907956110274485,1.0725807157431375e+18,5.98695332292258,289.3847958129513,79.18643821985438,115.6017793922376,40.76757482146898,27.64920382752624,23.846675892593296
622,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.49871023311891,-5.380464201349464,-12.120825565531621,1.0750060807318179e+18,5.987607280552743,289.37505220547524,79.18754209746662,115.62214533221663,40.73813844062276,27.66743013365022,23.828756203696987
623,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.57621922913565,-5.314933131171104,-12.108847639693252,1.0744503892803434e+18,5.987457578374692,289.39710615562296,79.18605755758321,115.62316737558484,40.76194002075745,27.668905851715554,23.830945973119597
